Country1,Continent1,Country2,Continent2,Year,Value
Switzerland,Europe,Cyprus,Europe,1992,1651
Switzerland,Europe,China,Asia,1992,126281
Switzerland,Europe,Ivory Coast,Africa,1992,948
Spain,Europe,United States,North America,1992,14586319
Spain,Europe,Canada,North America,1992,1003032
Spain,Europe,Mexico,North America,1992,304848
Spain,Europe,Argentina,South America,1992,1351953
Spain,Europe,United Kingdom,Europe,1992,1096617
Spain,Europe,Netherlands,Europe,1992,57555
Spain,Europe,Belgium,Europe,1992,568576
Spain,Europe,France,Europe,1992,3670514
Spain,Europe,Switzerland,Europe,1992,106400
Spain,Europe,Portugal,Europe,1992,1400953
Spain,Europe,Germany,Europe,1992,3432473
Spain,Europe,Poland,Europe,1992,1414
Spain,Europe,Austria,Europe,1992,238246
Spain,Europe,Czech Republic,Europe,1992,17967
Spain,Europe,Italy,Europe,1992,1029280
Spain,Europe,Greece,Europe,1992,268293
Spain,Europe,Finland,Europe,1992,251236
Spain,Europe,Sweden,Europe,1992,172555
Spain,Europe,Norway,Europe,1992,259353
Spain,Europe,Denmark,Europe,1992,317484
Spain,Europe,South Africa,Africa,1992,1311374
Spain,Europe,Turkey,Asia,1992,871775
Spain,Europe,Israel,Asia,1992,313476
Spain,Europe,United Arab Emirates,Asia,1992,1941
Spain,Europe,South Korea,Asia,1992,871
Spain,Europe,Japan,Asia,1992,518853
Spain,Europe,Pakistan,Asia,1992,8565
Spain,Europe,Thailand,Asia,1992,207337
Spain,Europe,Malaysia,Asia,1992,6435
Spain,Europe,Philippines,Asia,1992,20723
Spain,Europe,Australia,Oceania,1992,164412
Spain,Europe,Cyprus,Europe,1992,403636
Portugal,Europe,United States,North America,1992,11021852
Portugal,Europe,Canada,North America,1992,432590
Portugal,Europe,United Kingdom,Europe,1992,82803
Portugal,Europe,Belgium,Europe,1992,5032376
Portugal,Europe,France,Europe,1992,1526100
Portugal,Europe,Switzerland,Europe,1992,5005
Portugal,Europe,Spain,Europe,1992,5705108
Portugal,Europe,Germany,Europe,1992,97672
Portugal,Europe,Italy,Europe,1992,673262
Portugal,Europe,Greece,Europe,1992,75560
Portugal,Europe,Finland,Europe,1992,93006
Portugal,Europe,Sweden,Europe,1992,71051
Portugal,Europe,Norway,Europe,1992,11410
Portugal,Europe,Turkey,Asia,1992,563639
Portugal,Europe,South Korea,Asia,1992,3174
Portugal,Europe,Japan,Asia,1992,161824
Germany,Europe,United States,North America,1992,43341731
Germany,Europe,Canada,North America,1992,1929083
Germany,Europe,Mexico,North America,1992,48836
Germany,Europe,Brazil,South America,1992,240796
Germany,Europe,Argentina,South America,1992,993024
Germany,Europe,United Kingdom,Europe,1992,4627711
Germany,Europe,Netherlands,Europe,1992,9277620
Germany,Europe,Belgium,Europe,1992,10304688
Germany,Europe,France,Europe,1992,22321648
Germany,Europe,Switzerland,Europe,1992,15462213
Germany,Europe,Spain,Europe,1992,4536856
Germany,Europe,Portugal,Europe,1992,1047039
Germany,Europe,Poland,Europe,1992,938268
Germany,Europe,Austria,Europe,1992,15731559
Germany,Europe,Hungary,Europe,1992,300421
Germany,Europe,Czech Republic,Europe,1992,287101
Germany,Europe,Italy,Europe,1992,7071060
Germany,Europe,Croatia,Europe,1992,8879
Germany,Europe,Serbia,Europe,1992,13318
Germany,Europe,Greece,Europe,1992,668922
Germany,Europe,Bulgaria,Europe,1992,19238
Germany,Europe,Romania,Europe,1992,60674
Germany,Europe,Russia,Asia,1992,1018183
Germany,Europe,Ukraine,Europe,1992,5919
Germany,Europe,Finland,Europe,1992,15474889
Germany,Europe,Sweden,Europe,1992,7594952
Germany,Europe,Norway,Europe,1992,4916296
Germany,Europe,Denmark,Europe,1992,4081621
Germany,Europe,South Africa,Africa,1992,192388
Germany,Europe,Turkey,Asia,1992,500440
Germany,Europe,Israel,Asia,1992,236786
Germany,Europe,United Arab Emirates,Asia,1992,201266
Germany,Europe,Taiwan,Asia,1992,288582
Germany,Europe,South Korea,Asia,1992,1136577
Germany,Europe,Japan,Asia,1992,15734677
Germany,Europe,India,Asia,1992,8878
Germany,Europe,Pakistan,Asia,1992,404016
Germany,Europe,Thailand,Asia,1992,893519
Germany,Europe,Malaysia,Asia,1992,205706
Germany,Europe,Singapore,Asia,1992,195347
Germany,Europe,Indonesia,Asia,1992,387737
Germany,Europe,Australia,Oceania,1992,325581
Germany,Europe,Cyprus,Europe,1992,97673
Germany,Europe,China,Asia,1992,1428121
Germany,Europe,Congo,Africa,1992,1479
Poland,Europe,United States,North America,1992,117287
Poland,Europe,Switzerland,Europe,1992,4192
Poland,Europe,Germany,Europe,1992,214587
Poland,Europe,Finland,Europe,1992,203477
Poland,Europe,Sweden,Europe,1992,763
Poland,Europe,Turkey,Asia,1992,23221
Poland,Europe,Cyprus,Europe,1992,64240
Austria,Europe,United States,North America,1992,53867917
Austria,Europe,Canada,North America,1992,1307915
Austria,Europe,Netherlands,Europe,1992,20271
Austria,Europe,Switzerland,Europe,1992,1501087
Austria,Europe,Spain,Europe,1992,1294997
Austria,Europe,Portugal,Europe,1992,170828
Austria,Europe,Germany,Europe,1992,11848245
Austria,Europe,Croatia,Europe,1992,810
Austria,Europe,Finland,Europe,1992,197120
Austria,Europe,Sweden,Europe,1992,1294455
Austria,Europe,Denmark,Europe,1992,143427
Austria,Europe,Turkey,Asia,1992,6924
Austria,Europe,United Arab Emirates,Asia,1992,3359
Austria,Europe,South Korea,Asia,1992,202320
Austria,Europe,Japan,Asia,1992,77911
Austria,Europe,India,Asia,1992,15035
Austria,Europe,Thailand,Asia,1992,568022
Austria,Europe,Malaysia,Asia,1992,15631
Austria,Europe,Indonesia,Asia,1992,19392
Austria,Europe,Australia,Oceania,1992,2786900
Hungary,Europe,United States,North America,1992,11525750
Hungary,Europe,Canada,North America,1992,1200773
Hungary,Europe,Switzerland,Europe,1992,102360
Hungary,Europe,Spain,Europe,1992,111957
Hungary,Europe,Germany,Europe,1992,3103393
Hungary,Europe,Finland,Europe,1992,324758
Hungary,Europe,Sweden,Europe,1992,345695
Hungary,Europe,Denmark,Europe,1992,564551
Hungary,Europe,Turkey,Asia,1992,133947
Hungary,Europe,Thailand,Asia,1992,254778
Czech Republic,Europe,United States,North America,1992,4865614
Czech Republic,Europe,Canada,North America,1992,619330
Czech Republic,Europe,Netherlands,Europe,1992,222680
Czech Republic,Europe,Switzerland,Europe,1992,1178483
Czech Republic,Europe,Spain,Europe,1992,549137
Czech Republic,Europe,Portugal,Europe,1992,110828
Czech Republic,Europe,Germany,Europe,1992,8657536
Czech Republic,Europe,Finland,Europe,1992,1498394
Czech Republic,Europe,Sweden,Europe,1992,1620041
Czech Republic,Europe,Denmark,Europe,1992,250838
Czech Republic,Europe,Turkey,Asia,1992,374830
Czech Republic,Europe,Japan,Asia,1992,126624
Czech Republic,Europe,Thailand,Asia,1992,1048816
Czech Republic,Europe,Malaysia,Asia,1992,58365
Czech Republic,Europe,Singapore,Asia,1992,15682
Czech Republic,Europe,Australia,Oceania,1992,272649
Czech Republic,Europe,Cyprus,Europe,1992,65202
Italy,Europe,United States,North America,1992,80425403
Italy,Europe,Canada,North America,1992,2620474
Italy,Europe,Mexico,North America,1992,2117765
Italy,Europe,Netherlands,Europe,1992,1614682
Italy,Europe,Switzerland,Europe,1992,2558593
Italy,Europe,Spain,Europe,1992,13669472
Italy,Europe,Portugal,Europe,1992,8949224
Italy,Europe,Germany,Europe,1992,23681695
Italy,Europe,Croatia,Europe,1992,55250
Italy,Europe,Serbia,Europe,1992,14799
Italy,Europe,Greece,Europe,1992,9148754
Italy,Europe,Finland,Europe,1992,4805904
Italy,Europe,Sweden,Europe,1992,8592810
Italy,Europe,Denmark,Europe,1992,1624095
Italy,Europe,Turkey,Asia,1992,3795084
Italy,Europe,South Korea,Asia,1992,8607149
Italy,Europe,Japan,Asia,1992,7810113
Italy,Europe,India,Asia,1992,5761
Italy,Europe,Thailand,Asia,1992,832269
Italy,Europe,Malaysia,Asia,1992,235516
Italy,Europe,Singapore,Asia,1992,214442
Italy,Europe,Indonesia,Asia,1992,237499
Italy,Europe,Australia,Oceania,1992,1482205
Italy,Europe,Cyprus,Europe,1992,1485251
Italy,Europe,China,Asia,1992,104307
Serbia,Europe,United States,North America,1992,3095429
Serbia,Europe,Canada,North America,1992,138022
Serbia,Europe,France,Europe,1992,122833
Serbia,Europe,Switzerland,Europe,1992,796
Serbia,Europe,Spain,Europe,1992,11072
Serbia,Europe,Germany,Europe,1992,1309729
Serbia,Europe,Austria,Europe,1992,184990
Serbia,Europe,Greece,Europe,1992,233827
Serbia,Europe,Bulgaria,Europe,1992,7399
Serbia,Europe,Sweden,Europe,1992,89687
Serbia,Europe,Thailand,Asia,1992,17291
Bosnia,Europe,Germany,Europe,1992,96194
Greece,Europe,United States,North America,1992,36262
Greece,Europe,United Kingdom,Europe,1992,18550
Greece,Europe,Belgium,Europe,1992,49987
Greece,Europe,Switzerland,Europe,1992,18701
Greece,Europe,Germany,Europe,1992,22194
Greece,Europe,Italy,Europe,1992,2578
Greece,Europe,Finland,Europe,1992,89940
Greece,Europe,Sweden,Europe,1992,1781
Greece,Europe,Malaysia,Asia,1992,1586
Greece,Europe,Singapore,Asia,1992,1756
Greece,Europe,Australia,Oceania,1992,287453
Greece,Europe,Cyprus,Europe,1992,818
Bulgaria,Europe,Switzerland,Europe,1992,55189
Bulgaria,Europe,Spain,Europe,1992,1713
Bulgaria,Europe,Germany,Europe,1992,48836
Bulgaria,Europe,Malaysia,Asia,1992,7185
Romania,Europe,Germany,Europe,1992,153909
Russia,Asia,United States,North America,1992,39660
Russia,Asia,Canada,North America,1992,519261
Russia,Asia,Portugal,Europe,1992,72783
Russia,Asia,Germany,Europe,1992,1124737
Russia,Asia,Croatia,Europe,1992,3511
Russia,Asia,Greece,Europe,1992,1792011
Russia,Asia,Finland,Europe,1992,2958270
Russia,Asia,Sweden,Europe,1992,255068
Russia,Asia,Denmark,Europe,1992,44920
Russia,Asia,Turkey,Asia,1992,97762
Russia,Asia,Thailand,Asia,1992,9631
Russia,Asia,Australia,Oceania,1992,157433
Russia,Asia,Cyprus,Europe,1992,3166869
Finland,Europe,United States,North America,1992,2171718
Finland,Europe,Canada,North America,1992,597148
Finland,Europe,Mexico,North America,1992,123417
Finland,Europe,Brazil,South America,1992,586369
Finland,Europe,United Kingdom,Europe,1992,532971
Finland,Europe,Netherlands,Europe,1992,233060
Finland,Europe,Belgium,Europe,1992,136819
Finland,Europe,France,Europe,1992,971357
Finland,Europe,Switzerland,Europe,1992,457982
Finland,Europe,Spain,Europe,1992,1055901
Finland,Europe,Portugal,Europe,1992,74003
Finland,Europe,Germany,Europe,1992,2105852
Finland,Europe,Poland,Europe,1992,165812
Finland,Europe,Austria,Europe,1992,297335
Finland,Europe,Hungary,Europe,1992,247938
Finland,Europe,Czech Republic,Europe,1992,29323
Finland,Europe,Italy,Europe,1992,809324
Finland,Europe,Greece,Europe,1992,33951
Finland,Europe,Bulgaria,Europe,1992,111938
Finland,Europe,Russia,Asia,1992,460785
Finland,Europe,Sweden,Europe,1992,3175979
Finland,Europe,Norway,Europe,1992,1400377
Finland,Europe,Denmark,Europe,1992,2625278
Finland,Europe,South Africa,Africa,1992,81058
Finland,Europe,Turkey,Asia,1992,63224
Finland,Europe,United Arab Emirates,Asia,1992,613834
Finland,Europe,South Korea,Asia,1992,172658
Finland,Europe,Japan,Asia,1992,392922
Finland,Europe,India,Asia,1992,130600
Finland,Europe,Thailand,Asia,1992,29420
Finland,Europe,Malaysia,Asia,1992,512498
Finland,Europe,Singapore,Asia,1992,245204
Finland,Europe,Australia,Oceania,1992,1144282
Finland,Europe,China,Asia,1992,36136
Sweden,Europe,United States,North America,1992,3738140
Sweden,Europe,Canada,North America,1992,473394
Sweden,Europe,United Kingdom,Europe,1992,250222
Sweden,Europe,Netherlands,Europe,1992,96618
Sweden,Europe,Belgium,Europe,1992,39666
Sweden,Europe,France,Europe,1992,35600
Sweden,Europe,Switzerland,Europe,1992,237586
Sweden,Europe,Spain,Europe,1992,774628
Sweden,Europe,Portugal,Europe,1992,8798
Sweden,Europe,Germany,Europe,1992,8527302
Sweden,Europe,Poland,Europe,1992,5082
Sweden,Europe,Austria,Europe,1992,137826
Sweden,Europe,Hungary,Europe,1992,3556
Sweden,Europe,Italy,Europe,1992,267008
Sweden,Europe,Greece,Europe,1992,3050
Sweden,Europe,Russia,Asia,1992,6608
Sweden,Europe,Finland,Europe,1992,1004798
Sweden,Europe,Norway,Europe,1992,1874674
Sweden,Europe,Denmark,Europe,1992,3213552
Sweden,Europe,South Korea,Asia,1992,2000
Sweden,Europe,Japan,Asia,1992,1812262
Sweden,Europe,Australia,Oceania,1992,2229224
Sweden,Europe,Cyprus,Europe,1992,4066
Norway,Europe,United States,North America,1992,146296
Norway,Europe,Netherlands,Europe,1992,24098
Norway,Europe,Switzerland,Europe,1992,250282
Norway,Europe,Spain,Europe,1992,9532
Norway,Europe,Germany,Europe,1992,742918
Norway,Europe,Finland,Europe,1992,10672
Norway,Europe,Sweden,Europe,1992,64142
Norway,Europe,Denmark,Europe,1992,73268
Norway,Europe,Australia,Oceania,1992,16378
Denmark,Europe,United States,North America,1992,717200
Denmark,Europe,Canada,North America,1992,656238
Denmark,Europe,Brazil,South America,1992,180736
Denmark,Europe,United Kingdom,Europe,1992,418980
Denmark,Europe,Netherlands,Europe,1992,3252
Denmark,Europe,Belgium,Europe,1992,54712
Denmark,Europe,France,Europe,1992,120860
Denmark,Europe,Switzerland,Europe,1992,332112
Denmark,Europe,Spain,Europe,1992,79962
Denmark,Europe,Portugal,Europe,1992,12748
Denmark,Europe,Germany,Europe,1992,408456
Denmark,Europe,Hungary,Europe,1992,81602
Denmark,Europe,Finland,Europe,1992,483132
Denmark,Europe,Sweden,Europe,1992,2151520
Denmark,Europe,Norway,Europe,1992,775064
Denmark,Europe,South Africa,Africa,1992,10824
Denmark,Europe,Japan,Asia,1992,1645734
Denmark,Europe,Thailand,Asia,1992,79160
Denmark,Europe,Australia,Oceania,1992,2822326
South Africa,Africa,United States,North America,1992,4590
South Africa,Africa,Netherlands,Europe,1992,4152
South Africa,Africa,Switzerland,Europe,1992,5522
South Africa,Africa,Germany,Europe,1992,8876
South Africa,Africa,Turkey,Asia,1992,92008
South Africa,Africa,Thailand,Asia,1992,38154
South Africa,Africa,Cyprus,Europe,1992,2948
Turkey,Asia,United States,North America,1992,686454
Turkey,Asia,Canada,North America,1992,221988
Turkey,Asia,Switzerland,Europe,1992,42022
Turkey,Asia,Germany,Europe,1992,11836
Turkey,Asia,Greece,Europe,1992,156476
Turkey,Asia,Finland,Europe,1992,1988
Turkey,Asia,Sweden,Europe,1992,8820
Turkey,Asia,Norway,Europe,1992,6668524
Turkey,Asia,Denmark,Europe,1992,5986
Turkey,Asia,Cyprus,Europe,1992,234232
Israel,Asia,United States,North America,1992,20416864
Israel,Asia,Canada,North America,1992,472228
Israel,Asia,Switzerland,Europe,1992,110902
Israel,Asia,Spain,Europe,1992,44160
Israel,Asia,Portugal,Europe,1992,2060
Israel,Asia,Germany,Europe,1992,544608
Israel,Asia,Finland,Europe,1992,51084
Israel,Asia,Sweden,Europe,1992,44800
Israel,Asia,Denmark,Europe,1992,3117398
Israel,Asia,Thailand,Asia,1992,118352
Israel,Asia,Australia,Oceania,1992,4036250
United Arab Emirates,Asia,United States,North America,1992,230154
United Arab Emirates,Asia,Germany,Europe,1992,17756
Taiwan,Asia,United States,North America,1992,174052
Taiwan,Asia,Spain,Europe,1992,25222
Taiwan,Asia,Germany,Europe,1992,35516
Taiwan,Asia,Indonesia,Asia,1992,12040
Taiwan,Asia,Cyprus,Europe,1992,99056
South Korea,Asia,United States,North America,1992,28080190
South Korea,Asia,Canada,North America,1992,30340
South Korea,Asia,Spain,Europe,1992,123756
South Korea,Asia,Germany,Europe,1992,139112
South Korea,Asia,Austria,Europe,1992,82874
South Korea,Asia,Italy,Europe,1992,3548
South Korea,Asia,Serbia,Europe,1992,75864
South Korea,Asia,Sweden,Europe,1992,7656
South Korea,Asia,Taiwan,Asia,1992,566900
South Korea,Asia,Japan,Asia,1992,103078
South Korea,Asia,Thailand,Asia,1992,932138
South Korea,Asia,Singapore,Asia,1992,92872
South Korea,Asia,Philippines,Asia,1992,53276
South Korea,Asia,Indonesia,Asia,1992,98102
South Korea,Asia,Australia,Oceania,1992,288660
Japan,Asia,United States,North America,1992,82768748
Japan,Asia,Canada,North America,1992,7537578
Japan,Asia,United Kingdom,Europe,1992,6115042
Japan,Asia,Netherlands,Europe,1992,124482
Japan,Asia,Belgium,Europe,1992,9116750
Japan,Asia,France,Europe,1992,5347202
Japan,Asia,Switzerland,Europe,1992,224328
Japan,Asia,Spain,Europe,1992,1904018
Japan,Asia,Portugal,Europe,1992,411048
